u-g,g-r,r-i,i-z,u-z,g-z,uv_excess,r_i_sq,redshift_log,class
-1.794686914664358,-1.572335288784018,-1.454330242651388,-1.9572888578181433,-1.7586269477947738,-1.6725293393658935,-1.666029130498752,-1.1731490713967023,4.396364538286044,QSO
-0.7370512846334071,-1.8392160718382304,-3.5966068258038777,-2.632610939112456,-1.5600913875541274,-2.359075701631227,0.8836671640850035,-1.7157699159854576,-1.199290761915206,STAR
-0.09151880123260325,-0.008018440227669451,0.27161175774314605,-0.03891607576817267,-0.06840497509231101,0.023284275486676144,-0.11778305554970425,0.28868606143731407,-0.1948896671859652,GALAXY
-0.9779460635233934,-1.1363025595647753,-1.3253107121720122,-1.3505442924198607,-1.1376190048119252,-1.246714164369797,-0.5206778901055776,-1.0954940651821532,-0.46058823750328165,GALAXY
-0.08356998516310522,0.26089426364718515,0.8463996843558751,0.6690968407736437,0.1406805217978324,0.4424567060169535,-0.4461071761351237,0.9784830504849766,0.06891104809825199,GALAXY
0.23439608467100612,0.05656605381312583,0.08727559676463638,-0.08219314890643133,0.09607226876218171,0.0228682372111533,0.4795953396806872,0.08894295279890477,-0.45213460030046226,GALAXY
-0.03202352419890887,-0.07533401064027803,0.2593805484316455,0.2302673191517538,-0.03286763221767416,0.03447570509820047,0.09272998591816653,0.2751094798168123,-0.43840082261875823,GALAXY
-5.703624633273587,6.959481750947682,-23.32775695403394,34.82516062452104,0.7831004262377953,7.560192071003893,-20.767481451901162,59.52573597262229,0.005921409795761102,GALAXY
0.6631890596362587,0.3938867586493182,0.5781021897809934,0.46090082892239137,0.515023482937767,0.43635481130930653,0.941872114448256,0.6438814384310486,-0.46739112772881813,GALAXY
-0.2731331359556351,-0.08894569527742421,0.1993292562635546,0.021605246512840823,-0.18534983556007067,-0.028179659195317508,-0.39303053868302446,0.2091190390480561,-0.05949499960785975,GALAXY
-0.054084174202600935,-0.22309616666120377,-0.49350956796213025,-0.06674656280169441,-0.18489527237324263,-0.2534921212751591,0.23621065315931122,-0.4721834601503218,-0.9569199515972241,GALAXY
-0.11563379052452573,-0.14828652268432632,0.3398697968040988,-0.16102400213056833,-0.1307208388386913,-0.07918595177423282,0.011797922052462478,0.3652953599635786,-0.46351532347222196,GALAXY
1.536148986593084,1.5320682987579044,1.682304202012181,0.7209627484270268,1.430988657970035,1.4070137119281643,1.3039646342574187,2.162625233143433,1.2153606929668317,GALAXY
0.4904231536122115,1.1566217677711128,1.200394555139032,0.4786777189653483,0.7198890051681126,1.0335500199351697,-0.39700988531354936,1.4537697622630077,1.1296708065619179,GALAXY
0.9541130423690679,0.7749046854346203,0.6222923653580527,0.675754852025679,0.8060321213344489,0.7307157591831793,1.060355759193492,0.6974723471013038,0.42858071522787644,GALAXY
-1.28662061187086,-1.3783196233299435,-2.079463405010812,-0.4261460101867629,-1.3393839990365957,-1.3403227763620942,-0.8544946299838234,-1.4770511951296426,6.357955896246763,QSO
-0.20739427873221905,2.442674706955501,2.3636220161767256,0.6382702486767114,0.8829143606348298,2.0875136512559234,-3.5029459775671468,3.2864317556185028,2.3180968191074647,GALAXY
1.169872375850102,2.0215645790318826,2.9437758926809448,1.0579912780052516,1.5407147836499755,2.0096035501932903,-0.0883302857703196,4.355694922751515,3.2735172189268242,GALAXY
-0.6549717024833348,-1.218649974327881,-2.535016768593388,-2.063217816838082,-1.176623240051765,-1.6600204552152187,0.25902183736522616,-1.6229550134790254,-1.1994574010381154,GALAXY
0.7521970017387993,1.025158675537203,0.9060564213848582,0.37820832917207603,0.7757934926226774,0.8774524589595616,0.31795540049181,1.055885450887277,0.6289682871136401,GALAXY
-0.381865420636038,-0.5710352964310288,-0.5905701321759755,-1.1359565897666328,-0.5758603201956642,-0.7141019640473634,-0.0016253669335843837,-0.555861024154219,-0.8729565208598075,GALAXY
1.7459198539136491,1.95204229891085,1.6774117182875694,0.5775491860581208,1.6523609299548674,1.642851942378704,1.2031078136713005,2.1550705441451474,1.9880700934136413,GALAXY
1.1062415661315954,0.7166125913545038,1.0390215032550598,0.966443623289705,0.9302499927914426,0.8275001300119641,1.4526296615453655,1.2323335805690685,0.21627159810511168,GALAXY
0.8880787899538768,0.9274735358699608,0.9000591832708347,0.42334964546089415,0.8182035595011365,0.8237973893598263,0.7268472785612703,1.0480548666265463,0.6448999301836443,GALAXY
1.1291615476022658,0.8040288838637049,0.9343065693430307,0.5812110922467455,0.9207177349184269,0.784343092897881,1.3883435969650677,1.0929201131163098,0.5466745523186185,GALAXY
0.26479493531516307,-0.01151421798359047,0.2487275596764359,-0.011485069409769962,0.11137815756041963,0.022757293671016008,0.6303621345551595,0.26332213082963873,-0.4630136247476525,GALAXY
-0.39828670788772463,-0.6567910945061719,-0.3736437167093879,-0.3514431239388993,-0.5121943359391572,-0.567004697765533,0.07409431331750792,-0.36485432454133987,-0.37757219298373285,GALAXY
0.9066215517646485,0.5980183309846023,1.1731702505424866,0.8436033156895891,0.7915742981832734,0.7502140863626117,1.1881152048873231,1.415852040040195,-0.2605620864893419,GALAXY
0.07548689855189061,-0.5594555326145093,0.48830144012623816,-1.7480941442790991,-0.31078892154883847,-0.6446513079203311,0.9380609092246579,0.5368237779726518,-0.37265566750785256,GALAXY
0.1283760649332336,-0.053419853832796134,0.4417439337147143,0.39691734079030677,0.08764588849293746,0.11514552672179079,0.39939188857830443,0.48229372215010335,-0.4563800888610679,GALAXY
-0.47903701167482116,7.372573438643632,-39.80161767606956,9.01464762475437,-0.49517196227125476,-0.4488082236899187,-10.393100597602622,202.19712411109217,2.633196333346272,GALAXY
0.7169107033762335,1.184740930095367,1.2753600315643827,0.7896068444355515,0.8811910912399926,1.1293358989027016,0.03962532489824783,1.559356631197542,1.0681480261632106,GALAXY
-3.4979221633669675,11.63606768699679,-51.64679423949408,6.038250274642876,-2.018365709652853,-0.4442872744292521,-22.162270469464925,356.2652021301019,-0.45071507511065845,GALAXY
-0.5392304955254379,-0.7496913883699811,-1.535214046162949,-1.3737807516894485,-0.8163038924517068,-1.043049560559574,-0.10091286772176225,-1.2192261577509913,-1.1859295604363806,STAR
0.4028250521976723,0.37599274626115015,0.8925626356283052,1.2354938579846075,0.4838757278523419,0.641600360566505,0.4214184128852491,1.038282161645089,-0.46958201702419267,GALAXY
-4.448369619947231,0.5596521701132807,30.531229039257713,-23.20173774093651,-1.8522601797559943,0.8768977412588629,-9.939062751774284,174.46479126306718,2.348110064839752,GALAXY
0.9653514867105707,1.8661117119479091,1.6654172420595503,0.5594393954525508,1.2283891671486498,1.5824293168304833,-0.31579758576963063,2.1365804581226917,2.114131673178202,GALAXY
-0.6524608433532733,-0.5645244103606087,0.33047938449396963,-0.6604414261460133,-0.5829230109044268,-0.44905784665522697,-0.5747353524313984,0.35467120476163994,0.24298262209188126,GALAXY
0.1699462246480434,0.18033843498399157,-7.891102781314854e-05,0.053097639734999105,0.10821656882816064,0.1142579784006777,0.18632870243876173,-0.0020701515322108254,0.22607078983612783,GALAXY
0.013695595254874564,-0.020690634592906428,0.27895048333004924,0.2728785911648101,0.013226431831635856,0.08147416228959985,0.11806329122791893,0.2968540526715152,-0.45955887964474507,GALAXY
-1.7115331681805674,0.1273337047597196,0.18520418228446833,1.4411598255600864,-0.7015572181411399,0.4022951444866289,-3.6725165864492197,0.19375778348259257,1.9749190599645008,QSO
4.664679462649291,2.892297272200916,2.427145393568721,1.4859016611737736,3.5761673199599056,2.5606185102362833,6.08884872177505,3.39847281463352,2.320850722358826,GALAXY
0.4670600793538904,0.4536208610537552,0.5650029591635342,0.6963281067944692,0.4573346653617763,0.5210047324353816,0.45591542487232867,0.6281107390584287,-0.3762489081303423,GALAXY
0.3699690506401376,0.8503260905187933,1.2783586506213946,0.9781617230932756,0.6215133901085024,0.9568741657565809,-0.2555469149554667,1.5636159867509951,0.21721287962311137,GALAXY
1.3522251985525642,1.382667496913879,1.513434602485679,-0.23259762308998566,1.1799747954889717,1.083890651273254,1.1117229590085433,1.906116533764955,1.2114235899601253,GALAXY
0.2877954791108592,0.12355389506112457,0.733872558690036,0.3948533573021582,0.24805920176669016,0.2783850780938493,0.5051248099651808,0.8354569753874735,-0.19807584677897577,GALAXY
-0.08387880740904642,-0.5184675384262469,-0.5083448411915629,-1.1503378940710247,-0.403363767582519,-0.6692807738311961,0.5528769695313904,-0.48516041942289184,-1.124409122308016,GALAXY
-0.3485260451283303,0.19700892515757643,1.093075557309113,0.35430606877723864,-0.023905274459486658,0.3796903981832958,-0.9171553276305321,1.305616250302446,0.6241957228455538,GALAXY
2.3674984726725867,1.7551863140300819,1.6295127244031942,0.9092513066347032,1.93499067975854,1.5785740288106551,2.752895184850479,2.0814957953276654,1.6310339067399935,GALAXY
-0.2617604210724181,-1.4534569964714503,-2.924679423949462,-1.7662039348846217,-1.0540879308385485,-1.8156742420302727,1.3808613043569788,-1.6972076297045615,-1.195649664100917,STAR
0.4274771236564563,0.38589016703263024,0.36496350364960517,0.3690868537567732,0.3657571445290445,0.3746979388770414,0.46017500718104837,0.39381876936749716,-0.19008356936392454,GALAXY
-0.4235295697300491,-0.5177028370421353,-0.3076740974551287,-0.9306235227537433,-0.5351056774602796,-0.5877650077140457,-0.156988026930645,-0.3039028753909032,-0.19042562308583877,GALAXY
-0.2875537921357751,0.2620522400288394,0.5830735845334181,0.22940177768898604,-0.0294753696294124,0.3053304904051152,-0.8733264675592184,0.6498804917376997,0.6216196245947523,GALAXY
