u,g,r,i,z,redshift,u_g,g_r,r_i,i_z,color_std,sed_slope_full,quasar_score,likely_galaxy_type,likely_stellar_type,brightness_pop,class
0.15164066502018034,-0.3320871111499574,-0.5943964987300352,-0.621787874426579,-0.7168972069809364,-0.3300644304988657,0.4667920429784547,0.5624840135803066,0.21207119761274212,1.1290721216731436,0.36179862449785405,-0.5106813000009184,0.0,red_sequence,KM_type,bright,GALAXY
0.1620562977020779,-0.4216311941577299,-0.6089717375236152,-0.701185659125431,-0.7322348230431718,-0.3130752222349113,0.7736141979684924,0.28951748888898876,0.8504494088020761,0.2015012593334041,0.683400912354351,-0.5369994214600027,0.0,red_sequence,G_type,bright,GALAXY
0.5677397252211808,0.11146108413091509,-0.09983764367769102,-0.1251623195744299,-0.1871963858749697,-0.3460601833285031,0.8957878653806747,0.2939456237811598,0.042836646865846366,0.37308891357483454,0.9010689470236591,-0.47251444633399253,0.0,red_sequence,G_type,bright,GALAXY
1.4158037143618993,2.2180156455470668,1.9863496174640436,1.6209271291422949,1.398345738321731,1.5478779689154156,-1.238711092123584,1.7543812728067565,2.2378166351099273,1.9355547519985676,-0.27530180059804527,-1.2120680223274571,0.0,red_sequence,KM_type,faint,GALAXY
-1.6720207029297043,-2.0493261158151435,-2.1938420683715902,-2.2467679645418053,-2.290163652683175,-0.3383289123620877,0.8845107250356107,0.4119305458922804,0.4847675659930928,0.6550411477040377,0.807957231484052,-0.6054448746558444,0.0,red_sequence,G_type,bright,GALAXY
0.4741764715197763,0.5031049833961323,0.5317985418142854,0.33898397034002853,0.18763646751172242,-0.36973402323052407,-0.06696743308584406,-0.027680507933859847,1.0048133904824552,1.01571670711598,-0.2500638428496763,-0.06958038260638487,0.0,red_sequence,G_type,bright,GALAXY
-0.014657623478360495,0.3979179193672613,0.7249732056113145,0.7063534368420156,0.7075578126161344,-0.3939729879403787,-0.7999770576939287,-0.5257794095662718,-0.17560439502310832,-0.6428842223038711,-1.0692023363996175,0.5937323381097106,0.0,green_valley,G_type,bright,GALAXY
1.6061796931181442,1.2126412615399795,0.795856350737851,0.5067135659482129,0.2826929480847145,1.2407339234912844,1.9803002509106538,1.794656145113673,1.4649263298496717,1.4755413972538975,1.9286000027565178,-1.9536613197737074,0.0,red_sequence,KM_type,bright,GALAXY
0.7390190260875596,0.4996558606117448,-0.007911453604047498,-0.16902476791910837,-0.2723286603195026,0.4652431242732881,0.5816480615270951,0.9693254347397954,1.0401045266135616,0.9551851243254701,0.43093924801764466,-0.9248059918563171,0.0,red_sequence,KM_type,bright,GALAXY
0.30080603550398616,-0.03282985039214492,-0.18667755649191295,-0.30828883010435393,-0.3757608300190177,-0.3138386207809535,0.2732245786240431,0.11043543475979765,0.9066964860256401,0.5407170425840386,0.12966968033573528,-0.285374294093846,0.0,red_sequence,G_type,bright,GALAXY
1.5549841430984075,1.229142039068305,0.7284897179326859,0.27319193857836443,0.22214641042596145,1.2818045409355514,1.9152005007676631,2.3591964429815433,1.7940957403520845,0.0493607454970421,1.888280617382046,-1.9535235144335796,0.0,red_sequence,KM_type,bright,GALAXY
-0.41023352565042726,-0.9291251230899559,-1.0590366239836182,-1.0707333152781013,-1.1183757778012775,-0.4017030302104353,0.5035145024297115,0.12886402578059364,-0.016327908059419093,0.6328141139955024,0.4556370359692573,-0.25233782030694557,0.0,red_sequence,G_type,bright,GALAXY
0.6769436434607046,0.6004801414857381,0.5841487102346679,0.6121480783451945,0.5431334423842346,-0.3214543624822561,0.18478291547594075,0.13986282600292893,-0.4629375534501816,-0.09830622631652862,0.23143309373922122,-0.02562456051594387,0.0,red_sequence,G_type,bright,GALAXY
0.7381402370592005,0.1932045198390066,-0.20798558589744554,-0.2854572078735631,-0.3646398986935478,0.46603644404091765,1.2145530800865678,0.8072454704464783,0.5819079596116434,0.7110577063675602,1.1694147198140332,-0.9239827930433255,0.0,red_sequence,KM_type,bright,GALAXY
0.6522109258434717,0.07648780661610244,-0.34322630259806564,-0.4432353442407721,-0.5061422033708064,0.48480010204594126,1.2012804434418776,0.8312283848525106,0.8435093604763991,0.6424037187826757,1.1322641069990627,-0.9590063392945086,0.0,red_sequence,KM_type,bright,GALAXY
1.2043133174376714,1.0323370125050995,0.6425789150393542,0.23544651071636286,0.12446072100047882,-2.144982911516292,1.4641009674923102,1.2404145595772376,1.6142194391708626,0.6107224523467087,1.3839262165234305,-1.3993169596573911,0.0,red_sequence,KM_type,bright,STAR
-1.2400221982654318,-1.3838248426232198,-1.4255559181005815,-1.4665829253877019,-1.4506555179759755,-0.3587310269030322,-0.10709444301606708,-0.1951328580386355,0.1255983948981176,-0.1994556111843379,-0.15590515839765523,0.17143369832267594,0.0,red_sequence,G_type,bright,GALAXY
1.139087579954885,0.8881898404710112,0.6580412097898098,0.5333037323170943,0.3935126457512696,0.6884403346378988,1.4462988708316427,0.9637608270632488,0.7570342247470158,0.6258624928875156,1.4084382025621467,-1.1148958856702633,0.0,red_sequence,KM_type,bright,GALAXY
1.5090596462820836,1.5753463424483216,1.3889480076016112,1.1672562049939015,1.0932556262016846,1.4143259322296804,0.939469549892066,1.417855458471348,1.8517337570813281,1.637195971329402,0.7948294909766714,-1.468053004141848,0.0,red_sequence,KM_type,bright,QSO
1.212454431863616,1.392898260492306,1.6719545828708853,1.7453060678142769,1.697610889667139,1.8902247172671198,-0.48289252022738754,0.5990647442685364,-0.8972900702258781,-0.907080353018523,-0.24088443459710313,0.31609588077514317,0.0,red_sequence,KM_type,bright,GALAXY
